halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-05644563,https://ube.hal.science/hal-05644563v1,Multi-channel CNN-based emotion recognition using recurrence plot representations of speech,COMM,10.1109/bibm58861.2023.10385734,relatedData_s,relatedData_s,True,False,10.5281/zenodo.7447302,doi,10.5281/zenodo.7447302,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/7447302,zenodo.org,10.5281,cern.zenodo,Berlin EmoDB,,
hal-05647751,https://hal.science/hal-05647751v1,Textual Molds for In-Context Learning at Sea,COUV,10.57088/978-3-7329-8690-3_10,relatedPublication_s,relatedData_s,False,False,10.57088/978-3-7329-8690-3,doi,10.57088/978-3-7329-8690-3,DOI prefix 10.57088,unresolved,,,,,,,not_found,
hal-05649009,https://hal.science/hal-05649009v1,Exploring Robot Trajectories in Panoramic Vision-Based Control Using Deep Reinforcement Learning,UNDEFINED,,relatedPublication_s,relatedData_s,False,False,10.1109/SII59315.2025,doi,10.1109/SII59315.2025,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-05649009,https://hal.science/hal-05649009v1,Exploring Robot Trajectories in Panoramic Vision-Based Control Using Deep Reinforcement Learning,UNDEFINED,,relatedPublication_s,relatedData_s,False,False,10.1109/SII59315.2025.10870926,doi,10.1109/SII59315.2025.10870926,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-05674166,https://institut-agro-dijon.hal.science/hal-05674166v1,A dataset of in vitro aroma release kinetics performed with Proton Transfer Reaction-Time of Flight- Mass Spectrometry (PTR-ToF-MS),ART,10.1016/j.dib.2026.112994,relatedData_s,relatedData_s,True,False,10.57745/GVXDND,doi,10.57745/GVXDND,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/GVXDND,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Dataset of aroma release in vitro (Digimouth),,
hal-05709987,https://hal.inrae.fr/hal-05709987v1,Field-scale and landscape-scale drivers of insecticide use in oilseed rape crops across France,ART,10.1016/j.agsy.2026.104770,relatedData_s,relatedData_s,True,False,10.57745/YGWKU2,doi,10.57745/YGWKU2,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/YGWKU2,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Field-scale and landscape-scale drivers of insecticide use in oilseed rape crops across France - dataset,,
hal-05724725,https://hal.science/hal-05724725v1,Specialized HTR vs Vision-Language Models: Evaluating DANIEL and Fine-Tuned Qwen on Historical Documents,COMM,10.1007/978-3-032-36033-5_41,relatedPublication_s,relatedData_s,False,False,10.1007/978-3-032-36033-5,doi,10.1007/978-3-032-36033-5,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
hal-05750907,https://ube.hal.science/hal-05750907v1,Pontus de Tyard et sa demeure ancestrale : un lien indéfectible,COMM,,relatedPublication_s,relatedData_s,False,False,10.48611/isbn.978-2-406-13073-4.p.0013,doi,10.48611/isbn.978-2-406-13073-4.p.0013,Classiques Garnier,other,Classiques Garnier,https://classiques-garnier.com/doi/garnier?article=FruMS05_13,classiques-garnier.com,10.48611,jvzn.vcyxuk,Pontus de Tyard et sa demeure ancestrale,,
halshs-00006351,https://shs.hal.science/halshs-00006351v1,The Training of Physical-Education Teachers in France and China: A Comparative Analysis of Curricula and Attitudes,ART,,relatedPublication_s,relatedData_s,False,False,10.1007/s11159-005-0588-7,doi,10.1007/s11159-005-0588-7,Journal DOI (10.1007),publication_landing,,,,,,,not_found,
halshs-00006898,https://shs.hal.science/halshs-00006898v1,Les débuts dans la vie active des jeunes issus de l'immigration après des études supérieures,ART,,relatedData_s,relatedData_s,True,False,10.13144/lil-0167,doi,10.13144/lil-0167,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-0167,data.progedo.fr,10.13144,inist.adisp,Génération 1998 - Interrogation à 3 ans - 2001,,
halshs-00694452,https://shs.hal.science/halshs-00694452v1,L'effet de la qualité des stages sur l'insertion professionnelle des diplômés de l'enseignement supérieur,ART,10.4000/formationemploi.3514,relatedData_s,relatedData_s,True,False,10.13144/lil-0474,doi,10.13144/lil-0474,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-0474,data.progedo.fr,10.13144,inist.adisp,Génération 2004 - Interrogation à 3 ans - 2007,,
halshs-00768747,https://shs.hal.science/halshs-00768747v1,"Exercices spirituels, études de mots, expériences d'images : réflexions sur l'exemple du moyen âge",ART,,relatedPublication_s,relatedData_s,False,False,10.3917/eph.631.0048,doi,10.3917/eph.631.0048,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
halshs-00816074,https://shs.hal.science/halshs-00816074v1,Recherches d'emploi et mobilités sur le marché du travail : une analyse comparée de l'enquête Génération et de l'enquête Emploi,COMM,,relatedData_s,relatedData_s,True,False,10.13144/lil-0474,doi,10.13144/lil-0474,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-0474,data.progedo.fr,10.13144,inist.adisp,Génération 2004 - Interrogation à 3 ans - 2007,,
halshs-00846352,https://shs.hal.science/halshs-00846352v1,Chapter 13 : Marshalling Resources and Dynamic Capabilities to Overcome Innovative Barriers and Foster Creativity in the Service Sector,COUV,,relatedPublication_s,relatedData_s,False,False,10.4324/9780203073414,doi,10.4324/9780203073414,DOI prefix 10.4324,unresolved,,,,,,,not_found,
halshs-00846352,https://shs.hal.science/halshs-00846352v1,Chapter 13 : Marshalling Resources and Dynamic Capabilities to Overcome Innovative Barriers and Foster Creativity in the Service Sector,COUV,,relatedPublication_s,relatedData_s,False,False,hal-02189772,hal_id,,,,,,,,,,,
halshs-00925219,https://shs.hal.science/halshs-00925219v1,"Sanctuaire de source, sanctuaire des eaux ou simple sanctuaire en milieu humide? Découverte d'un complexe cultuel antique à Magny-Cours (Nièvre)",ART,,relatedData_s,relatedData_s,True,False,10.25666/DATAOSU-2016-12-09,doi,10.25666/DATAOSU-2016-12-09,GitHub,other,GitHub,https://search-data.ubfc.fr/FR-18008901306731-2016-12-09_Water-sanctuaries-in-Eastern-Gaul-origin.html,search-data.ubfc.fr,10.25666,inist.osutheta,"Water sanctuaries in Eastern Gaul : origin, organization and evolution from first century B.C to fourth century A.D",,
halshs-01114949,https://shs.hal.science/halshs-01114949v1,Les « Hôtelleries Saint-Hugues » de l’abbaye de Cluny,ART,10.4000/cem.13655,relatedPublication_s,relatedData_s,False,False,10.4000/cem.13574,doi,10.4000/cem.13574,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
halshs-01470279,https://shs.hal.science/halshs-01470279v1,"Maillot « Les Terres du Terrier » (Yonne), typo-chronologie d’un ensemble céramique du début du Bronze final",ART,10.4000/jges,relatedPublication_s,relatedData_s,False,False,10.4000/jgqc,doi,10.4000/jgqc,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
halshs-01878128,https://shs.hal.science/halshs-01878128v1,"Expériences à l'étranger en cours d'études et insertion : des liens complexes, pour quelle plus-value ?",ART,10.4000/formationemploi.5411,relatedData_s,relatedData_s,True,False,10.13144/lil-1084,doi,10.13144/lil-1084,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-1084,data.progedo.fr,10.13144,inist.adisp,Génération 2010 - Interrogation à 3 ans - 2013,,
halshs-02043481,https://shs.hal.science/halshs-02043481v1,Les archives comme « arme de la classe ouvrière ». Utiliser et comprendre les fonds du Komintern (base Incomka) et les fonds rapatriés de Moscou à la lumière de l’histoire des archives en URSS,COUV,,relatedPublication_s,relatedData_s,False,False,10.4000/books.pan.60,doi,10.4000/books.pan.60,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
halshs-03241700,https://shs.hal.science/halshs-03241700v1,"Débats, controverses et scandales : usages de l’intime à l’époque moderne. Avant-propos",ART,10.4000/atlante.15629,relatedPublication_s,relatedData_s,False,False,10.4000/atlante.15432,doi,10.4000/atlante.15432,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
halshs-03482838,https://shs.hal.science/halshs-03482838v1,Jaws Vs. Blue ocean » : créer un « océan bleu » pour contrer la « crise requin » à l’île de La Réunion,ART,,relatedPublication_s,relatedData_s,False,False,10.3917/mav.123.0067,doi,10.3917/mav.123.0067,Journal DOI (10.3917),publication_landing,,,,,,,not_found,
halshs-04384334,https://shs.hal.science/halshs-04384334v1,"Compte-rendu. Annie Renoux, Château et pouvoirs en Champagne : Montfélix, un castrum comtal aux portes d’Épernay",ART,10.4000/vnxa,relatedPublication_s,relatedData_s,False,False,10.4000/vnxd,doi,10.4000/vnxd,Journal DOI (10.4000),publication_landing,,,,,,,not_found,
halshs-04826959,https://shs.hal.science/halshs-04826959v1,Se réaliser professionnellement dans un emploi déclassé : entre contexte familial et conditions de travail,COUV,10.4000/12q7h,relatedData_s,relatedData_s,True,False,10.13144/lil-1649,doi,10.13144/lil-1649,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-1649,data.progedo.fr,10.13144,inist.adisp,Génération 2017 - Interrogation à 3 ans - 2020,,
halshs-04826959,https://shs.hal.science/halshs-04826959v1,Se réaliser professionnellement dans un emploi déclassé : entre contexte familial et conditions de travail,COUV,10.4000/12q7h,relatedPublication_s,relatedData_s,False,False,halshs-04891851,hal_id,,,,,,,,,,,
halshs-05377217,https://shs.hal.science/halshs-05377217v1,Le CAP : entre rôle social et diplôme d'insertion,REPORT,,relatedData_s,relatedData_s,True,False,10.13144/lil-1084,doi,10.13144/lil-1084,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-1084,data.progedo.fr,10.13144,inist.adisp,Génération 2010 - Interrogation à 3 ans - 2013,,
halshs-05377217,https://shs.hal.science/halshs-05377217v1,Le CAP : entre rôle social et diplôme d'insertion,REPORT,,relatedData_s,relatedData_s,True,False,10.13144/lil-1649,doi,10.13144/lil-1649,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-1649,data.progedo.fr,10.13144,inist.adisp,Génération 2017 - Interrogation à 3 ans - 2020,,
halshs-05515437,https://shs.hal.science/halshs-05515437v1,Bénéficier de la Garantie jeunes : une plus-value pour l’insertion des jeunes en situation de vulnérabilité ?,COUV,10.4000/12q7e,relatedData_s,relatedData_s,True,False,10.13144/lil-1649,doi,10.13144/lil-1649,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-1649,data.progedo.fr,10.13144,inist.adisp,Génération 2017 - Interrogation à 3 ans - 2020,,
halshs-05515437,https://shs.hal.science/halshs-05515437v1,Bénéficier de la Garantie jeunes : une plus-value pour l’insertion des jeunes en situation de vulnérabilité ?,COUV,10.4000/12q7e,relatedPublication_s,relatedData_s,False,False,halshs-04891851,hal_id,,,,,,,,,,,
inserm-01113419,https://inserm.hal.science/inserm-01113419v1,Nanovectorization of TRAIL with single wall carbon nanotubes enhances tumor cell killing,ART,10.1021/nl503565t,relatedPublication_s,relatedData_s,False,False,10.1021/acs.nanolett.5b02056,doi,10.1021/acs.nanolett.5b02056,DOI prefix 10.1021,unresolved,,,,,,,not_found,
inserm-01113419,https://inserm.hal.science/inserm-01113419v1,Nanovectorization of TRAIL with single wall carbon nanotubes enhances tumor cell killing,ART,10.1021/nl503565t,seeAlso_s,relatedData_s,False,False,http://pubs.acs.org/journal/nalefd,url,,,,,,,,,,,
insu-05295444,https://insu.hal.science/insu-05295444v1,Hydrological and temperature controls on CO2 and CH4 exchange between a mid-altitude mountain peatland and the atmosphere,ART,10.19189/001c.143644,relatedData_s,relatedData_s,True,False,10.5281/ZENODO.3763766,doi,10.5281/ZENODO.3763766,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3763766,zenodo.org,10.5281,cern.zenodo,"Water table depth dataset collected at Frasne peatland (192ha, Jura Mountains, France)",,
insu-05295444,https://insu.hal.science/insu-05295444v1,Hydrological and temperature controls on CO2 and CH4 exchange between a mid-altitude mountain peatland and the atmosphere,ART,10.19189/001c.143644,relatedData_s,relatedData_s,True,False,10.5281/ZENODO.3763342,doi,10.5281/ZENODO.3763342,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/3763342,zenodo.org,10.5281,cern.zenodo,"Soil-meteorological dataset collected at Frasne peatland (192ha, Jura Mountains, France)",,
tel-03133176,https://theses.hal.science/tel-03133176v1,Adoption de l’agriculture de conservation : adaptations agronomiques et réponses des communautés adventices,THESE,10.70675/25563e0ez9cbaz4892zb115z3c58fcd2f0ca,relatedData_s,relatedData_s,True,False,10.15454/10XUKC,doi,10.15454/10XUKC,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/10XUKC,data.inrae.fr,10.15454,rdg.prod,Caractéristiques physico-chimiques des sols en semis direct sous couvert. Enquête sur un réseau d'agriculteurs en Bourgogne-Franche-Comté: 2018-2019,,
tel-03133176,https://theses.hal.science/tel-03133176v1,Adoption de l’agriculture de conservation : adaptations agronomiques et réponses des communautés adventices,THESE,10.70675/25563e0ez9cbaz4892zb115z3c58fcd2f0ca,relatedData_s,relatedData_s,True,False,10.15454/BBIWC9,doi,10.15454/BBIWC9,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/BBIWC9,data.inrae.fr,10.15454,rdg.prod,Pratiques culturales et problèmes malherbologiques en semis direct sous couvert. Enquête sur un réseau d'agriculteurs en Bourgogne-Franche-Comté: 2018-2019,,
tel-03133176,https://theses.hal.science/tel-03133176v1,Adoption de l’agriculture de conservation : adaptations agronomiques et réponses des communautés adventices,THESE,10.70675/25563e0ez9cbaz4892zb115z3c58fcd2f0ca,relatedData_s,relatedData_s,True,False,10.15454/QEI1OO,doi,10.15454/QEI1OO,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/QEI1OO,data.inrae.fr,10.15454,rdg.prod,Caractéristiques biologiques de 301 taxons observés dans la flore associée au semis direct sous couvert en région Bourgogne-Franche-Comté.,,
tel-03133176,https://theses.hal.science/tel-03133176v1,Adoption de l’agriculture de conservation : adaptations agronomiques et réponses des communautés adventices,THESE,10.70675/25563e0ez9cbaz4892zb115z3c58fcd2f0ca,relatedData_s,relatedData_s,True,False,10.15454/TEVEC3,doi,10.15454/TEVEC3,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/TEVEC3,data.inrae.fr,10.15454,rdg.prod,La flore adventice associée au semis direct sous couvert. Enquête sur un réseau d'agriculteurs en Bourgogne-Franche-Comté: 2018-2019.,,
tel-03133176,https://theses.hal.science/tel-03133176v1,Adoption de l’agriculture de conservation : adaptations agronomiques et réponses des communautés adventices,THESE,10.70675/25563e0ez9cbaz4892zb115z3c58fcd2f0ca,relatedData_s,relatedData_s,True,False,10.15454/UDMKHL,doi,10.15454/UDMKHL,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/UDMKHL,data.inrae.fr,10.15454,rdg.prod,Le semis direct sous couvert : pratiques culturales et problèmes malherbologiques. Enquête nationale auprès des agriculteurs.,,
tel-03299384,https://theses.hal.science/tel-03299384v1,"Modelling the response of marine Antarctic species to environmental changes: methods, applications and limits",THESE,,relatedData_s,relatedData_s,True,False,10.25666/DATAOSU-2021-11-09,doi,10.25666/DATAOSU-2021-11-09,GitHub,other,GitHub,https://search-data.ubfc.fr/FR-18008901306731-2021-11-09_Modelling-the-response-of-Antarctic-marine.html,search-data.ubfc.fr,10.25666,inist.osutheta,"Modelling the response of Antarctic marine species to environmental changes. Methods, applications and limitations",,
tel-03469970,https://theses.hal.science/tel-03469970v2,Polarization based urban scenes understanding,THESE,10.70675/9eb0b15bzd1bcz473bza318zfc8c58cc92f1,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2022-05-13-02,doi,10.25666/DATAUBFC-2022-05-13-02,Imagerie et Vision Artificielle,other,Imagerie et Vision Artificielle,https://search-data.ubfc.fr/FR-18008901306731-2022-05-13-02_PolaBot.html,search-data.ubfc.fr,10.25666,inist.osutheta,PolaBot,,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-03-06,doi,10.25666/DATAUBFC-2024-03-06,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-03-06_Bronze-Age-solid-hilted-swords.html,search-data.ubfc.fr,10.25666,inist.osutheta,Bronze Age solid-hilted swords,,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.d39d9961,doi,10.34847/nkl.d39d9961,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.d39d9961,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de la poignée de l'épée du Bronze moyen d'Auray (Morbihan, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.bc14e229,doi,10.34847/nkl.bc14e229,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.bc14e229,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Wessem (Limbourg, Pays-Bas)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.ceb7wma5,doi,10.34847/nkl.ceb7wma5,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.ceb7wma5,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Vellexon-Queutey-et-Vaudey (Haute-Saône, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.c3cb1u04,doi,10.34847/nkl.c3cb1u04,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.c3cb1u04,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Saint-Romain-de-Jalionas (Isère, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.25a6053g,doi,10.34847/nkl.25a6053g,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.25a6053g,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final 896.444 de Grésine (Brison-Saint-Innocent, Savoie, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.b89d1b31,doi,10.34847/nkl.b89d1b31,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b89d1b31,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final 896.443 de Grésine (Brison-Saint-Innocent, Savoie, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.57b97j11,doi,10.34847/nkl.57b97j11,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.57b97j11,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 81 de Grigny (métropole de Lyon, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.d2e3st7r,doi,10.34847/nkl.d2e3st7r,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.d2e3st7r,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 74 de Grigny (métropole de Lyon, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.43cfm658,doi,10.34847/nkl.43cfm658,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.43cfm658,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 62 de Grigny (métropole de Lyon, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.bd85a75x,doi,10.34847/nkl.bd85a75x,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.bd85a75x,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 24 de Grigny (métropole de Lyon, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.26edsxq7,doi,10.34847/nkl.26edsxq7,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.26edsxq7,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final Rh 3 de Grigny (métropole de Lyon, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.0d0f3cfn,doi,10.34847/nkl.0d0f3cfn,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.0d0f3cfn,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final de Saint-Romain-en-Gal (Rhône, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.283c14y2,doi,10.34847/nkl.283c14y2,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.283c14y2,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze moyen de Champagneux (Savoie, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.37c9dja7,doi,10.34847/nkl.37c9dja7,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.37c9dja7,nakala.fr,10.34847,inist.humanum,"Reconstruction tomographique de l'épée dite du Gué-de-Velluire (Vendée, France)",,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.1fef36al,doi,10.34847/nkl.1fef36al,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.1fef36al,nakala.fr,10.34847,inist.humanum,Reconstruction micro-tomographique d'une épée du Bronze final de Belgique,,
tel-03815132,https://theses.hal.science/tel-03815132v1,Production et circulation des épées à poignée métallique de l'âge du Bronze en Europe occidentale,THESE,10.70675/27ab3ddez4da0z4d17z816cz12fa08f321dc,relatedData_s,relatedData_s,True,False,10.34847/nkl.b397xqmx,doi,10.34847/nkl.b397xqmx,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.b397xqmx,nakala.fr,10.34847,inist.humanum,"Reconstruction micro-tomographique de l'épée du Bronze final d'Asper (Gavere, Belgique)",,
tel-04551356,https://theses.hal.science/tel-04551356v1,Multi-isotopic study of the carbon and sulfur cycles in modern alkaline and stratified environments from Mexico and their microbialites,THESE,10.70675/b4fec8d0z2bb6z406dza904zf4091e5c602a,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2026-04-16,doi,10.25666/DATAUBFC-2026-04-16,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2026-04-16_Dissolved-Organic-Carbon-concentrations-and.html,search-data.ubfc.fr,10.25666,inist.osutheta,Dissolved Organic Carbon concentrations and isotopes in Mexican lakes and aquifers,,
tel-04610070,https://theses.hal.science/tel-04610070v1,Expression de la sensorialité dans le discours spécialisé construit autour du chocolat en contexte équatorien,THESE,10.70675/a1d1d60azffc8z4527zab9az5b182ebf03c1,relatedData_s,relatedData_s,True,False,10.25666/DATAUBFC-2024-05-07,doi,10.25666/DATAUBFC-2024-05-07,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,other,dataUBFC - Atelier de la donnée de Bourgogne-Franche-Comté,https://search-data.ubfc.fr/FR-13002091000019-2024-05-07_Ecuador-s-Pastaza-province-cocoa-farmers.html,search-data.ubfc.fr,10.25666,inist.osutheta,Ecuador's Pastaza province cocoa farmers interviews (in spanish),,
