halId_s,hal_uri,hal_title,hal_docType,publication_doi,source_field,expected_field,field_ok,misfiled_dataset_link,related_raw,related_kind,dataset_doi,repository,object_kind,publisher,landing_url,landing_host,doi_prefix,datacite_client,dataset_title,resolve_error,correction_note
hal-05157073,https://hal.science/hal-05157073v1,Imaging the Sediment Cover Offshore Central Chile With Surface‐Wave Dispersion and P‐Wave Conversion Using Distributed Acoustic Sensing,ART,10.1029/2024jb030507,relatedData_s,relatedData_s,True,False,10.15778/resif.f1,doi,10.15778/resif.f1,Epos-France Seismological Data Center,dataset_repo,Epos-France Seismological Data Center,https://seismology.epos-france.fr/networks/#/F1,seismology.epos-france.fr,10.15778,inist.resif,Three underwater fiber-optic cables offshore of central Chile,,
hal-05157073,https://hal.science/hal-05157073v1,Imaging the Sediment Cover Offshore Central Chile With Surface‐Wave Dispersion and P‐Wave Conversion Using Distributed Acoustic Sensing,ART,10.1029/2024jb030507,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.14868324,doi,10.5281/zenodo.14868324,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14868324,zenodo.org,10.5281,cern.zenodo,PyGMT: A Python interface for the Generic Mapping Tools,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05163483,https://hal.science/hal-05163483v1,"Analyser la perception de l’alerte par les populations : questionnements empiriques, enjeux scientifiques et retombées opérationnelles",ART,10.4000/14b5f,relatedData_s,relatedData_s,True,False,10.57745/TRYOES,doi,10.57745/TRYOES,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/TRYOES,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Questionnaire et réponses suite à une notification d’alerte sur téléphone portable via le dispositif FR-Alert ©,,
hal-05165003,https://inria.hal.science/hal-05165003v2,Numerical-Optimal-Control-Compliant Muscle Model for Electrically Evoked Contractions,ART,10.1109/TMRB.2025.3590453,relatedPublication_s,relatedData_s,False,False,10.1109/TMRB.2025.3590453,doi,10.1109/TMRB.2025.3590453,Journal DOI (10.1109),publication_landing,,,,,,,not_found,
hal-05171564,https://hal.science/hal-05171564v1,An analysis of the dynamic range of Distributed Acoustic Sensing for Earthquake Early Warning,ART,10.26443/seismica.v4i1.1371,relatedData_s,relatedData_s,True,False,10.5281/zenodo.10993306,doi,10.5281/zenodo.10993306,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.10993306,zenodo.org,10.5281,cern.zenodo,Data and scripts for: An analysis of the dynamic range of Distributed Acoustic Sensing for Earthquake Early Warning,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.7914/SN/8G_2016,doi,10.7914/SN/8G_2016,FDSN / seismic network,dataset_repo,International Federation of Digital Seismograph Networks,https://www.fdsn.org/networks/detail/8G_2016/,fdsn.org,10.7914,iris.iris,2016 Pedernales Earthquake Aftershock Deployment Ecuador,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.7914/SN/XE_2016,doi,10.7914/SN/XE_2016,FDSN / seismic network,dataset_repo,International Federation of Digital Seismograph Networks,https://www.fdsn.org/networks/detail/XE_2016/,fdsn.org,10.7914,iris.iris,Pedernales,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.5445/IR/1000126350,doi,10.5445/IR/1000126350,KIT publications,publication_landing,Karlsruher Institut für Technologie (KIT),https://publikationen.bibliothek.kit.edu/1000126350,publikationen.bibliothek.kit.edu,10.5445,tib.kit,Research data for '3D local earthquake tomography of the Ecuadorian margin in the source area of the 2016 Mw 7.8 Pedernales earthquake',,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.7914/mc8r-ft72,doi,10.7914/mc8r-ft72,FDSN / seismic network,dataset_repo,International Federation of Digital Seismograph Networks,https://www.fdsn.org/networks/detail/X5_2020/,fdsn.org,10.7914,iris.iris,Taltal temporary deployment,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.35097/dIDjKJPeUpZFWjbQ,doi,10.35097/dIDjKJPeUpZFWjbQ,RADAR KIT,dataset_repo,Karlsruhe Institute of Technology,https://radar.kit.edu/radar/en/dataset/dIDjKJPeUpZFWjbQ,radar.kit.edu,10.35097,tib.kit4radar,Taltal Seismological Network,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedData_s,relatedData_s,True,False,10.5281/zenodo.8271327,doi,10.5281/zenodo.8271327,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.8271327,zenodo.org,10.5281,cern.zenodo,Research data for Taltal segment tomography article,,
hal-05194659,https://hal.science/hal-05194659v1,Physical Properties Controlling Earthquake Ruptures: Two Study Cases Along the South American Subduction Zone,ART,10.1029/2025GL114615,relatedPublication_s,relatedData_s,False,True,10.18715/GEOSCOPE.G,doi,10.18715/GEOSCOPE.G,GEOSCOPE,dataset_repo,"Institut de physique du globe de Paris, Université Paris Cité",http://geoscope.ipgp.fr/networks/detail/G/,geoscope.ipgp.fr,10.18715,inist.ipgp,"GEOSCOPE, French Global Network of broad band seismic stations",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05217546,https://inria.hal.science/hal-05217546v1,Inductive Predicates via Least Fixpoints in Higher-Order Separation Logic,COMM,10.4230/LIPIcs.ITP.2025.28,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.15727403,doi,10.5281/zenodo.15727403,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15727403,zenodo.org,10.5281,cern.zenodo,"Rocq development of ""Inductive Predicates via Least Fixpoints in Higher-Order Separation Logic""",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05221870,https://hal.science/hal-05221870v2,Enquête sur l'implication des structures documentaires dans l'accompagnement sur les données de recherche,REPORT,,relatedData_s,relatedData_s,True,False,10.57745/JYWUIY,doi,10.57745/JYWUIY,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/JYWUIY,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Données de l'enquête ADBU sur l'implication des structures documentaires dans l'accompagnement sur les données de recherche,,
hal-05226636,https://hal.science/hal-05226636v1,Bubble removal in microfluidic channels surrounded by gas-permeable media: experiments and a predictive model,ART,10.1039/d5lc00407a,relatedData_s,relatedData_s,True,False,10.5281/zenodo.16356173,doi,10.5281/zenodo.16356173,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16356173,zenodo.org,10.5281,cern.zenodo,Data files and scripts of the article `A predictive model for bubble removal in microfluidic channels surrounded by gas-permeable media',,
hal-05231498,https://hal.inrae.fr/hal-05231498v1,"BRC4Env, le pilier environnement de l’infrastructure RARe",POSTER,,relatedData_s,relatedData_s,True,False,10.15454/TRBJTB,doi,10.15454/TRBJTB,Recherche Data Gouv,dataset_repo,Portail Data INRAE,https://data.inrae.fr/citation?persistentId=doi:10.15454/TRBJTB,data.inrae.fr,10.15454,rdg.prod,"BRC4Env, the Biological Resource Centre for the Environment",,
hal-05232248,https://hal.science/hal-05232248v1,"Back to the Source: Connecting the Seismological Observations of Le Teil Earthquake (M w 4.9, 2019/11/11, France) to the Local Geology",ART,10.1029/2025JB031133,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.15172382,doi,10.5281/zenodo.15172382,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15172382,zenodo.org,10.5281,cern.zenodo,"Compute Stress Drop for a given Slip Distribution for the Le Teil Earthquake (Mw4.9, 2019/11/11, France)",,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05239495,https://hal.science/hal-05239495v2,LUNDIsim : model meshes for flow simulation and scientific data compression benchmarks,ART,10.1002/gdj3.70030,relatedData_s,relatedData_s,True,False,10.5281/zenodo.14641958,doi,10.5281/zenodo.14641958,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14641958,zenodo.org,10.5281,cern.zenodo,LUNDIsim : open-data multiresolution model meshes with porosity and permeability properties inspired from SPE10 challenge for geoscience and data science applications,,
hal-05249760,https://hal.science/hal-05249760v1,GW250114: Testing Hawking’s Area Law and the Kerr Nature of Black Holes,ART,10.1103/kw5g-d732,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.16877102,doi,10.5281/zenodo.16877102,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16877102,zenodo.org,10.5281,cern.zenodo,GW250114 discovery paper figure scripts,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05250749,https://hal.science/hal-05250749v1,Prospects for dark matter observations in dwarf spheroidal galaxies with the Cherenkov Telescope Array Observatory,ART,10.1093/mnras/staf1798,relatedData_s,relatedData_s,True,False,10.5281/zenodo.5499840,doi,10.5281/zenodo.5499840,Zenodo,dataset_repo,Zenodo,https://zenodo.org/record/5499840,zenodo.org,10.5281,cern.zenodo,CTAO Instrument Response Functions - prod5 version v0.1,,
hal-05251997,https://hal.science/hal-05251997v3,Hommages dans les universités. Constitution d’une base de données sur les doctorats honoris causa en France,ART,10.46298/dc.16514,relatedData_s,relatedData_s,True,False,10.34847/nkl.6cae1i7s,doi,10.34847/nkl.6cae1i7s,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.6cae1i7s,nakala.fr,10.34847,inist.humanum,Inventaire des doctorats honoris causa en France,,
hal-05251997,https://hal.science/hal-05251997v3,Hommages dans les universités. Constitution d’une base de données sur les doctorats honoris causa en France,ART,10.46298/dc.16514,seeAlso_s,relatedData_s,False,False,https://w.wiki/CTWe,url,,,,,,,,,,,
hal-05266438,https://hal.science/hal-05266438v1,The Role of Stress Distribution in Seismic Cycle Complexity of a Long Laboratory Fault,ART,10.1029/2025GL116440,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15167862,doi,10.5281/zenodo.15167862,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15167862,zenodo.org,10.5281,cern.zenodo,"Data set for: ""Stress Distribution and Seismic Cycle Complexity on a Long Laboratory Fault""",,
hal-05270001,https://hal.science/hal-05270001v1,"Offshore Record of Explosive Volcanic Eruptions in the Southern Part of the Panamá Basin During the Past 10 Myr: 1. Tephrostratigraphy, Cross‐Correlations and Geochemical Characterization",ART,10.1029/2025GC012276,relatedData_s,relatedData_s,True,False,10.5281/zenodo.16088330,doi,10.5281/zenodo.16088330,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.16088330,zenodo.org,10.5281,cern.zenodo,Geochemical analyses of marine tephra layers collected offshore Ecuador during the DSDP Leg 69 and ODP Legs 111 and 202,,
hal-05282767,https://hal.inrae.fr/hal-05282767v1,Identification and characterization of specific motifs in effector proteins of plant parasites using MOnSTER,ART,10.1038/s42003-024-06515-9,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.11368310,doi,10.5281/zenodo.11368310,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.11368310,zenodo.org,10.5281,cern.zenodo,Plant-Net/MOnSTER_PROMOCA: v1.0,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05282767,https://hal.inrae.fr/hal-05282767v1,Identification and characterization of specific motifs in effector proteins of plant parasites using MOnSTER,ART,10.1038/s42003-024-06515-9,seeAlso_s,relatedData_s,False,False,https://github.com/Plant-Net/MOnSTER_PROMOCA.git,url,,,,,,,,,,,
hal-05326456,https://hal.science/hal-05326456v1,"Naming, structuring and organising data",COMM,,relatedPublication_s,relatedData_s,False,False,10.60527/cs9j-2x18,doi,10.60527/cs9j-2x18,Canal-U,publication_landing,Université Côte d’Azur,https://www.canal-u.tv/,canal-u.tv,10.60527,fmsh.prod,"Journée ""Cycle de vie / Gestion des données de la biologie"" 11 - Nommer, structurer et organiser ses données",,
hal-05396154,https://hal.science/hal-05396154v2,Dynamics of transport by helical edge states,ART,10.1103/c6g6-4sgm,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.17406961,doi,10.5281/zenodo.17406961,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.17406961,zenodo.org,10.5281,cern.zenodo,PyBott,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05411174,https://hal.science/hal-05411174v1,Multiple moonlet mergers as the origin of the Dinkinesh-Selam system,ART,10.1038/s41467-025-66484-3,relatedData_s,relatedData_s,True,False,10.26007/kvc4-2t38,doi,10.26007/kvc4-2t38,NASA Planetary Data System,other,NASA Planetary Data System,https://pdssbn.astro.umd.edu/holdings/pds4-lucy.llorri:data_dinkinesh_partially_processed-v1.0/SUPPORT/dataset.shtml,pdssbn.astro.umd.edu,10.26007,sbn.archive,Lucy LOng Range Reconnaissance Imager (L'LORRI) Dinkinesh Partially Processed Data Collection,,
hal-05438311,https://hal.science/hal-05438311v1,"Precise relocation of the 14 August 2021 M<sub>w</sub> 7.2 Nippes, Haiti, earthquake sequence using broadband and citizen-hosted short-period seismometers",ART,10.1016/j.tecto.2025.230982,relatedData_s,relatedData_s,True,False,10.7914/sn/hy,doi,10.7914/sn/hy,FDSN / seismic network,dataset_repo,International Federation of Digital Seismograph Networks,https://www.fdsn.org/networks/detail/HY/,fdsn.org,10.7914,iris.iris,UEH Seismic Network,,
hal-05442132,https://hal.science/hal-05442132v1,"Monitoring and volatile organic compounds characterization (isoprene, monoterpene and BTEX) in a tropical-oceanic environment in Reunion island (Indian ocean, south hemisphere)",ART,10.3389/fenvs.2025.1704158,relatedData_s,relatedData_s,True,False,10.26171/5w3r-mv08,doi,10.26171/5w3r-mv08,OSU Réunion,dataset_repo,Observatoire des Sciences de l'Univers de la Réunion,https://geosur.osureunion.fr/geonetwork/srv/eng/catalog.search#/metadata/65111ab4-e698-4811-9c16-0df040b078ec,geosur.osureunion.fr,10.26171,inist.ur,"Composé Organique Volatil (COV), site d'observation OPAR-Maido, Infrastructure de Recherche ACTRIS (SNO GAZIS) ",,
hal-05442132,https://hal.science/hal-05442132v1,"Monitoring and volatile organic compounds characterization (isoprene, monoterpene and BTEX) in a tropical-oceanic environment in Reunion island (Indian ocean, south hemisphere)",ART,10.3389/fenvs.2025.1704158,relatedData_s,relatedData_s,True,False,10.26171/zw58-kx44,doi,10.26171/zw58-kx44,OSU Réunion,dataset_repo,Observatoire des Sciences de l'Univers de la Réunion,https://geosur.osureunion.fr/geonetwork/srv/eng/catalog.search#/metadata/c71614ed-b8ee-4145-843e-6ad3903a65d0,geosur.osureunion.fr,10.26171,inist.ur,"Composé Organique Volatil (COV), site d'observation OZC-R Mare-Longue",,
hal-05456289,https://hal.science/hal-05456289v1,Harnessing converted phases for rapid magnitude estimation and early warning with distributed acoustic sensing offshore Chile,ART,10.1038/s43247-025-03167-3,relatedData_s,relatedData_s,True,False,10.5281/zenodo.17915024,doi,10.5281/zenodo.17915024,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.17915024,zenodo.org,10.5281,cern.zenodo,"Materials for ""Harnessing converted phases for rapid magnitude estimation and early warning with distributed acoustic sensing offshore Chile""",,
hal-05456294,https://hal.science/hal-05456294v1,Toward Back‐Projection Earthquake Rupture Imaging With Ocean Bottom Distributed Acoustic Sensing,ART,10.1029/2025JB031483,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15603976,doi,10.5281/zenodo.15603976,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15603976,zenodo.org,10.5281,cern.zenodo,Strain-Rate Data and Sediment Corrections for Ocean-Bottom DAS Back-Projection,,
hal-05456294,https://hal.science/hal-05456294v1,Toward Back‐Projection Earthquake Rupture Imaging With Ocean Bottom Distributed Acoustic Sensing,ART,10.1029/2025JB031483,relatedData_s,relatedData_s,True,False,10.7914/SN/S1,doi,10.7914/SN/S1,FDSN / seismic network,dataset_repo,AusPass,https://www.fdsn.org/networks/detail/S1/,fdsn.org,10.7914,iris.iris,Australian Seismometers in Schools,,
hal-05456294,https://hal.science/hal-05456294v1,Toward Back‐Projection Earthquake Rupture Imaging With Ocean Bottom Distributed Acoustic Sensing,ART,10.1029/2025JB031483,relatedPublication_s,relatedData_s,False,False,10.31223/X5141G,doi,10.31223/X5141G,DOI prefix 10.31223,unresolved,,,,,,,not_found,
hal-05456294,https://hal.science/hal-05456294v1,Toward Back‐Projection Earthquake Rupture Imaging With Ocean Bottom Distributed Acoustic Sensing,ART,10.1029/2025JB031483,relatedPublication_s,relatedData_s,False,True,10.26186/144675,doi,10.26186/144675,Geoscience Australia,dataset_repo,Commonwealth of Australia (Geoscience Australia),http://pid.geoscience.gov.au/dataset/ga/144675,pid.geoscience.gov.au,10.26186,ardcx.ga,Australian National Seismograph Network Data Collection,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05468120,https://hal.science/hal-05468120v1,Introducing furanocoumarin biosynthetic genes in tomato results in coumarins accumulation and impacted growth,UNDEFINED,10.1101/2025.07.07.663522,relatedData_s,relatedData_s,True,False,10.57745/G2Z4VV,doi,10.57745/G2Z4VV,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/G2Z4VV,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Rnaseq data from tomato (leaves and roots) expressing the furanocoumarin biosynthetic genes,,
hal-05488408,https://media.hal.science/hal-05488408v1,Droit comme un arbre - Episode 2 :Justice sociale et justice fiscale : sur qui pèse la transition ?,SON,,relatedData_s,relatedData_s,True,False,hal-05486614,hal_id,,,,,,,,,,,
hal-05488408,https://media.hal.science/hal-05488408v1,Droit comme un arbre - Episode 2 :Justice sociale et justice fiscale : sur qui pèse la transition ?,SON,,seeAlso_s,relatedData_s,False,False,https://www.vodio.fr/vodiotheque/i/30185/justice-sociale-et-justice-fiscale-sur-qui-pese-la-transition/,url,,,,,,,,,,,
hal-05538129,https://hal.inrae.fr/hal-05538129v1,High-resolution genome assembly and linkage mapping in Meloidogyne hapla reveal non-canonical telomere repeats and recombination hotspots associated with effector proteins,ART,10.1371/journal.ppat.1013706,relatedData_s,relatedData_s,True,False,10.5281/zenodo.15484846,doi,10.5281/zenodo.15484846,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.15484846,zenodo.org,10.5281,cern.zenodo,Supplementary and Source Data for Meloidogyne hapla (VW9) genome paper,,
hal-05538163,https://hal.inrae.fr/hal-05538163v1,Modeling omics integration with HIVE identifies response signatures to multifactorial stress in plants,ART,10.1093/plphys/kiaf618,relatedPublication_s,relatedData_s,False,True,10.5281/zenodo.14944705,doi,10.5281/zenodo.14944705,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14944705,zenodo.org,10.5281,cern.zenodo,Plant-Net/HIVE: v1.0-alpha,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05582221,https://hal.science/hal-05582221v1,Publication of the uncertain locations of French ports of eighteenth century in a gazetteer,COUV,,relatedPublication_s,relatedData_s,False,False,10.59641/vv634yh,doi,10.59641/vv634yh,DOI prefix 10.59641,unresolved,,,,,,,not_found,
hal-05582221,https://hal.science/hal-05582221v1,Publication of the uncertain locations of French ports of eighteenth century in a gazetteer,COUV,,seeAlso_s,relatedData_s,False,False,https://anr.portic.fr/,url,,,,,,,,,,,
hal-05593448,https://hal.science/hal-05593448v1,A Rate‐and‐State Friction Based Criterion for the Probability of Earthquake Fault Jumps,ART,10.1029/2025JB031449,relatedData_s,relatedData_s,True,False,10.5281/zenodo.18503858,doi,10.5281/zenodo.18503858,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.18503858,zenodo.org,10.5281,cern.zenodo,Seismic cycle simulations and results for manuscript:  A rate-and-state friction based criterion for the probability of earthquake fault jumps,,
hal-05621424,https://hal.science/hal-05621424v1,An archaeo-metabolomics approach for identifying cedar tar in archaeological samples: differentiating plant products and production processes,ART,10.1038/s41598-026-50080-6,relatedData_s,relatedData_s,True,False,10.6084/m9.figshare.30665321,doi,10.6084/m9.figshare.30665321,Figshare,dataset_repo,figshare,https://figshare.com/articles/dataset/An_archaeo-metabolomics_approach_for_identifying_cedar_tar_in_archaeological_samples_differentiating_plant_products_and_production_processes_data_set_/30665321,figshare.com,10.6084,figshare.ars,An archaeo-metabolomics approach for identifying cedar tar in archaeological samples: differentiating plant products and production processes (data set),,
hal-05625446,https://hal.science/hal-05625446v1,"Ungulate mobility and Neandertal predation agenda in Axlor level D (Basque Country, northatlantic Iberia)",COMM,,relatedData_s,relatedData_s,True,False,10.5281/zenodo.14750261,doi,10.5281/zenodo.14750261,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.14750261,zenodo.org,10.5281,cern.zenodo,"Dental wear raw data for Neandertal predation agenda during MIS 5 to 4 transition in Axlor level D (Basque Country, northatlantic Iberia)",,
hal-05625446,https://hal.science/hal-05625446v1,"Ungulate mobility and Neandertal predation agenda in Axlor level D (Basque Country, northatlantic Iberia)",COMM,,relatedPublication_s,relatedData_s,False,False,hal-05623425,hal_id,,,,,,,,,,,
hal-05630218,https://hal.science/hal-05630218v1,Towards Tsunami Early-Warning with Distributed Acoustic Sensing: Expected Seafloor Strains Induced by Tsunamis,ART,10.1007/s00024-026-03940-1,relatedData_s,relatedData_s,True,False,10.57745/ENBAIS,doi,10.57745/ENBAIS,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ENBAIS,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Replication Data for: Towards tsunami early-warning with Distributed Acoustic Sensing: expected seafloor strains induced by tsunamis,,
hal-05633888,https://hal.science/hal-05633888v1,Untargeted metabolomic dataset of leaves from twenty-four accessions of wild and cultivated tomato plants,ART,10.1016/j.dib.2026.112828,relatedData_s,relatedData_s,True,False,10.57745/QM0BOR,doi,10.57745/QM0BOR,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/QM0BOR,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,Untargeted metabolomic dataset of leaves from twenty four accessions of wild and cultivated tomato plants,,
hal-05662277,https://hal.science/hal-05662277v1,The ExEco Dataset: A Textual Dataset of French Economic and Social Thought (1918–1960),UNDEFINED,,relatedData_s,relatedData_s,True,False,10.34847/nkl.0dee15ow,doi,10.34847/nkl.0dee15ow,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.0dee15ow,nakala.fr,10.34847,inist.humanum,The ExEco Dataset: A Textual Dataset of French Economic and Social Thought (1918–1960),,
hal-05681913,https://hal.science/hal-05681913v1,Safety First! Modelling Requirements from GPT-5 System Card using Lightweight Safety Models,COMM,,relatedData_s,relatedData_s,True,False,10.5281/zenodo.20446669,doi,10.5281/zenodo.20446669,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.20446669,zenodo.org,10.5281,cern.zenodo,MoDRE26 - Safety First! Modelling Requirements from GPT-5 System Card using Lightweight Safety Models,,
hal-05689658,https://minesparis-psl.hal.science/hal-05689658v1,Propagation of fluid-driven aseismic slip fronts under upper crustal conditions,ART,10.1126/sciadv.aeb0234,relatedData_s,relatedData_s,True,False,10.5281/zenodo.19255031,doi,10.5281/zenodo.19255031,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.19255031,zenodo.org,10.5281,cern.zenodo,Dataset for: Propagation of fluid-driven aseismic slip fronts under upper crustal conditions,,
hal-05708417,https://hal.science/hal-05708417v1,Le début du Néolithique moyen en Provence occidentale : vers un phasage chronologique des productions matérielles céramiques et lithiques du 5e millénaire avant notre ère,ART,10.4000/16m8a,relatedPublication_s,relatedData_s,False,True,10.34847/nkl.f3e98xlq,doi,10.34847/nkl.f3e98xlq,NAKALA,dataset_repo,NAKALA - https://nakala.fr (Huma-Num - CNRS),https://nakala.fr/10.34847/nkl.f3e98xlq,nakala.fr,10.34847,inist.humanum,La céramique du début du Néolithique moyen en Provence occidentale : matériaux exploités et dégraissants,,Dataset DOI found in relatedPublication_s; expected HAL field is relatedData_s.
hal-05721890,https://hal.science/hal-05721890v1,The Asian ladybird Harmonia axyridis at the interface between biological control and invasion: insights from population and quantitative genetics,UNDEFINED,,relatedData_s,relatedData_s,True,False,10.57745/QHUQOP,doi,10.57745/QHUQOP,Recherche Data Gouv,dataset_repo,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/QHUQOP,entrepot.recherche.data.gouv.fr,10.57745,rdg.prod,"Data package for the manuscript ""The Asian ladybird Harmonia axyridis at the interface between biological control and invasion: insights from population and quantitative genetics""",,
hal-05721920,https://hal.science/hal-05721920v1,Semi‐Natural Habitats Buffer the Effects of Crop Diversification on Arthropod Pest Control Services in Agricultural Landscapes,ART,10.1111/ele.70440,relatedData_s,relatedData_s,True,False,10.5281/zenodo.17379612,doi,10.5281/zenodo.17379612,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.17379612,zenodo.org,10.5281,cern.zenodo,Data and Code from : Semi-natural habitats buffer the context-dependent effects of crop diversification on pest control services in agricultural landscapes,,
hal-05753052,https://hal.science/hal-05753052v1,The SORTEE guidelines for data and code quality control in ecology and evolutionary biology,ART,10.24072/pcjournal.687,relatedPublication_s,relatedData_s,False,False,10.24072/pci.ecology.100857,doi,10.24072/pci.ecology.100857,DOI prefix 10.24072,unresolved,,,,,,,not_found,
hal-05753637,https://hal.science/hal-05753637v1,Tracking Deep Mantle Melting on Mars Using Phobos Tides,ART,10.1029/2026JE009726,relatedData_s,relatedData_s,True,False,10.5281/zenodo.21775722,doi,10.5281/zenodo.21775722,Zenodo,dataset_repo,Zenodo,https://zenodo.org/doi/10.5281/zenodo.21775722,zenodo.org,10.5281,cern.zenodo,Data : Tracking Mantle Melting on Mars Using Phobos Tides,,
hal-05753637,https://hal.science/hal-05753637v1,Tracking Deep Mantle Melting on Mars Using Phobos Tides,ART,10.1029/2026JE009726,relatedPublication_s,relatedData_s,False,False,10.1093/gji/ggac263,doi,10.1093/gji/ggac263,Journal DOI (10.1093),publication_landing,,,,,,,not_found,
halshs-00006898,https://shs.hal.science/halshs-00006898v1,Les débuts dans la vie active des jeunes issus de l'immigration après des études supérieures,ART,,relatedData_s,relatedData_s,True,False,10.13144/lil-0167,doi,10.13144/lil-0167,Progedo-Adisp,dataset_repo,Progedo-Adisp,https://data.progedo.fr/studies/doi/10.13144/lil-0167,data.progedo.fr,10.13144,inist.adisp,Génération 1998 - Interrogation à 3 ans - 2001,,
